expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
and_b(c:pk_k(A),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,B,C,D)))	183	11	6	3	false	false	false	232
and_b(c:pk_k(A),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	118	15	4	3	false	false	false	132
and_b(c:pk_k(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	76	8	3	3	false	true	true	99
and_b(c:pk_k(A),s:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)))	82	12	3	3	false	false	false	99
and_b(c:pk_k(A),s:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)))	90	12	3	3	false	false	false	99
and_b(c:pk_k(A),s:and_v(vc:pk_k(B),after(1)))	72	5	3	2	false	true	true	132
and_b(c:pk_k(A),sc:pk_k(B))	70	4	3	2	false	true	true	132
and_b(c:pk_k(A),s:or_d(ndv:after(1),after(1)))	48	13	3	2	false	false	false	68
and_b(c:pk_k(A),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)))	80	11	3	3	false	false	false	99
and_b(c:pk_k(A),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))	84	11	3	3	false	false	false	99
and_b(c:pk_k(A),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	75	7	3	3	false	true	true	99
and_b(j:and_b(multi_a(2,A,B,C),a:after(1)),a:after(1))	PARSE_ERR
and_b(j:and_b(multi_a(2,A,B,C),a:after(1)),a:after(500000001))	PARSE_ERR
and_b(j:and_b(multi_a(2,A,B,C),a:after(500000001)),a:after(1))	PARSE_ERR
and_b(j:and_b(multi_a(2,A,B,C),a:after(500000001)),a:after(500000001))	PARSE_ERR
and_b(j:and_b(multi_a(2,A,B,C),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))	PARSE_ERR
and_b(j:and_v(v:after(1),multi_a(2,A,B,C)),a:after(500000001))	PARSE_ERR
and_b(j:and_v(v:after(500000001),multi_a(2,A,B,C)),a:after(1))	PARSE_ERR
and_b(j:and_v(v:multi_a(2,A,B,C),after(1)),a:after(500000001))	PARSE_ERR
and_b(jc:and_v(v:after(500000001),pk_k(A)),a:after(500000001))	54	11	2	2	false	true	true	66
and_b(jc:pk_h(A),a:after(1))	34	12	3	2	false	true	true	99
and_b(jc:pk_h(A),a:after(500000001))	38	12	3	2	false	true	true	99
and_b(jc:pk_h(A),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)))	78	20	4	3	false	false	false	132
and_b(jc:pk_h(A),ac:pk_h(B))	57	15	5	3	false	true	true	198
and_b(jc:pk_h(A),a:multi_a(2,B,C,D))	136	11	6	3	false	true	true	232
and_b(jc:pk_h(A),a:or_i(0,multi_a(2,B,C,D)))	140	14	7	3	false	true	true	233
and_b(jc:pk_h(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	71	15	4	3	false	true	true	132
and_b(jc:pk_h(A),sc:pk_k(B))	65	11	4	2	false	true	true	165
and_b(jc:pk_h(A),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	70	14	4	3	false	true	true	132
and_b(jc:pk_k(A),a:after(1))	43	9	2	2	false	true	true	66
and_b(jc:pk_k(A),a:after(500000001))	47	9	2	2	false	true	true	66
and_b(jc:pk_k(A),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)))	95	17	3	3	false	false	false	99
and_b(jc:pk_k(A),ac:pk_k(B))	75	9	3	2	false	true	true	132
and_b(jc:pk_k(A),a:multi_a(2,B,C,D))	145	8	5	3	false	true	true	199
and_b(jc:pk_k(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	80	12	3	3	false	true	true	99
and_b(jc:pk_k(A),sc:pk_k(B))	74	8	3	2	false	true	true	132
and_b(jc:pk_k(A),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	79	11	3	3	false	true	true	99
and_b(j:multi_a(2,A,B,C),a:after(1))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:after(500000001))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:and_b(after(1),a:after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:and_b(after(1),a:after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:and_b(after(500000001),a:after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:andor(j:multi_a(2,D,E,F),after(500000001),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(1),after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),n:after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),n:after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),ac:pk_h(D))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),ac:pk_k(D))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),ajc:pk_h(D))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),aj:multi_a(2,D,E,F))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:multi_a(2,D,E,F))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),an:after(1))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),an:after(500000001))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),an:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),an:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,D,E,F)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(j:multi_a(2,D,E,F),after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(multi_a(2,D,E,F),after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(multi_a(2,D,E,F),after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,D,E,F)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_i(0,sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_i(after(1),0))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:or_i(after(500000001),0))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),sc:pk_k(D))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))	PARSE_ERR
and_b(j:multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	PARSE_ERR
and_b(multi_a(2,A,B,C),a:after(1))	109	4	4	2	false	true	true	133
and_b(multi_a(2,A,B,C),a:after(500000001))	113	4	4	2	false	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(1),a:after(1)))	114	8	4	3	false	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(1),a:after(500000001)))	118	8	4	3	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(1),a:multi_a(2,D,E,F)))	216	7	7	4	false	true	true	266
and_b(multi_a(2,A,B,C),a:and_b(after(1),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	193	18	6	4	false	false	false	199
and_b(multi_a(2,A,B,C),a:and_b(after(1),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	151	11	5	4	false	true	true	166
and_b(multi_a(2,A,B,C),a:and_b(after(1),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	150	10	5	4	false	true	true	166
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:after(1)))	118	8	4	3	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:after(500000001)))	122	8	4	3	false	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:and_b(after(1),a:after(1))))	123	12	4	4	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:and_v(v:after(1),multi_a(2,D,E,F))))	223	9	7	4	true	true	true	266
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),aj:multi_a(2,D,E,F)))	PARSE_ERR
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:multi_a(2,D,E,F)))	220	7	7	4	false	true	true	266
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),an:after(1)))	119	9	4	3	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001))))	164	15	5	4	false	false	false	166
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,D,E,F))))	262	14	8	4	false	false	false	299
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	155	11	5	4	false	true	true	166
and_b(multi_a(2,A,B,C),a:and_b(after(500000001),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	154	10	5	4	false	true	true	166
and_b(multi_a(2,A,B,C),a:and_b(and_b(after(1),a:after(1)),a:after(500000001)))	123	12	4	3	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(and_b(after(500000001),a:after(500000001)),a:after(1)))	127	12	4	3	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(and_b(after(500000001),a:or_d(multi_a(2,D,E,F),sha256(b0bad1d9227d3bbf001b0071bc49fd68252175e09bce6e2a07f826cf0be7c548))),a:after(1)))	267	18	8	4	true	true	true	266
and_b(multi_a(2,A,B,C),a:and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	194	18	6	4	false	false	false	199
and_b(multi_a(2,A,B,C),a:and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),a:after(500000001)))	170	16	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	202	18	6	4	false	false	false	199
and_b(multi_a(2,A,B,C),a:and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	269	25	7	4	false	false	false	232
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:after(1)))	216	7	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:after(500000001)))	220	7	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:multi_a(2,G,I,J)))	318	6	10	4	false	true	true	399
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:or_b(multi_a(2,G,I,J),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	359	12	11	5	false	false	false	432
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001))))	262	14	8	4	false	false	false	299
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	295	17	9	4	false	false	false	332
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	253	10	8	4	false	true	true	299
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),sc:pk_k(G)))	247	6	8	3	false	true	true	332
and_b(multi_a(2,A,B,C),a:and_b(multi_a(2,D,E,F),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))))	257	13	8	4	false	false	false	299
and_b(multi_a(2,A,B,C),a:and_b(n:after(1),a:after(1)))	115	9	4	3	false	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(n:after(500000001),a:after(1)))	119	9	4	3	true	true	true	133
and_b(multi_a(2,A,B,C),a:and_b(ndv:after(500000001),a:after(1)))	123	13	5	3	true	true	true	135
and_b(multi_a(2,A,B,C),a:and_b(or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	229	20	7	4	false	false	false	232
and_b(multi_a(2,A,B,C),a:and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	229	20	7	4	false	false	false	232
and_b(multi_a(2,A,B,C),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(1)))	151	11	5	3	false	true	true	166
and_b(multi_a(2,A,B,C),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(500000001)))	155	11	5	3	false	true	true	166
and_b(multi_a(2,A,B,C),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),ac:pk_h(D)))	174	14	7	4	false	true	true	265
and_b(multi_a(2,A,B,C),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi_a(2,D,E,F)))	253	10	8	4	false	true	true	299
and_b(multi_a(2,A,B,C),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	188	14	6	4	false	true	true	199
and_b(multi_a(2,A,B,C),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	187	13	6	4	false	true	true	199
and_b(multi_a(2,A,B,C),a:and_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,D,E,F))))	295	17	9	5	false	false	false	332
and_b(multi_a(2,A,B,C),a:and_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	230	21	7	4	false	false	false	232
and_b(multi_a(2,A,B,C),a:andor(c:pk_h(D),after(500000001),after(1)))	143	12	6	3	false	true	true	232
and_b(multi_a(2,A,B,C),a:andor(c:pk_h(D),multi_a(2,E,F,G),after(500000001)))	245	11	9	3	false	true	true	365
and_b(multi_a(2,A,B,C),a:andor(j:multi_a(2,D,E,F),after(500000001),after(500000001)))	PARSE_ERR
and_b(multi_a(2,A,B,C),a:andor(j:multi_a(2,D,E,F),multi_a(2,G,I,J),after(500000001)))	PARSE_ERR
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(1),after(1)))	218	8	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(1),after(500000001)))	222	8	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(1),j:multi_a(2,G,I,J)))	PARSE_ERR
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(1),n:after(500000001)))	223	9	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(1),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	255	11	8	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(500000001),after(1)))	222	8	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(500000001),after(500000001)))	226	8	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(500000001),n:after(1)))	223	9	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),after(500000001),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	259	11	8	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),j:multi_a(2,G,I,J),after(500000001)))	PARSE_ERR
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),multi_a(2,G,I,J),after(1)))	320	7	10	3	false	true	true	399
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),multi_a(2,G,I,J),after(500000001)))	324	7	10	3	false	true	true	399
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),multi_a(2,G,I,J),multi_a(2,K,L,M)))	422	6	10	3	false	true	true	399
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),multi_a(2,G,I,J),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	357	10	10	3	false	true	true	399
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),n:after(1),after(500000001)))	223	9	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),n:after(500000001),after(1)))	223	9	7	3	false	true	true	266
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),or_d(multi_a(2,G,I,J),after(1)),after(500000001)))	329	11	10	3	false	true	true	399
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,G,I,J)),after(1)))	362	14	11	3	false	false	false	432
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1)))	255	11	8	3	false	true	true	299
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	259	11	8	3	false	true	true	299
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,G,I,J)))	357	10	10	3	false	true	true	299
and_b(multi_a(2,A,B,C),a:andor(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	334	21	9	3	false	false	false	299
and_b(multi_a(2,A,B,C),a:andor(ndv:after(500000001),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	199	20	6	3	false	false	false	168
and_b(multi_a(2,A,B,C),a:andor(or_d(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,G,I,J)))	399	17	11	3	false	false	false	302
and_b(multi_a(2,A,B,C),a:andor(or_d(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	334	21	9	3	false	false	false	299
and_b(multi_a(2,A,B,C),a:andor(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),after(500000001),multi_a(2,D,E,F)))	301	18	9	3	false	false	false	332
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),0))	152	11	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)))	153	12	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),c:pk_h(D)))	176	15	7	3	false	false	false	265
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),multi_a(2,D,E,F)))	255	11	8	3	false	false	false	299
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),n:after(1)))	154	13	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),or_d(multi_a(2,D,E,F),after(1))))	260	15	8	3	false	false	false	299
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	190	15	6	3	false	false	false	199
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),0))	156	11	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)))	161	12	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),multi_a(2,D,E,F)))	259	11	8	3	false	false	false	299
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),n:after(500000001)))	162	13	5	3	false	false	false	166
and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),or_i(after(500000001),0)))	165	15	6	3	false	false	false	168
