after(1)	51b1
and_b(n:after(1),a:or_b(multi(2,A,B,C),a:multi(2,D,E,F)))	51b1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9b6c9a
and_b(n:after(1),a:or_d(j:multi(2,A,B,C),multi(2,D,E,F)))	51b1926b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae687364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a
and_b(n:after(1),a:or_d(multi(2,A,B,C),multi(2,D,E,F)))	51b1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a
and_b(n:after(1),sc:pk_k(A))	51b1927c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(n:after(500000001),a:and_b(after(1),a:multi(2,A,B,C)))	040165cd1db1926b51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a6c9a
and_b(n:after(500000001),a:and_b(after(1),sc:pk_k(A)))	040165cd1db1926b51b17c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a6c9a
and_b(n:after(500000001),a:and_b(multi(2,A,B,C),a:after(1)))	040165cd1db1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b51b16c9a6c9a
and_b(n:after(500000001),a:andor(multi(2,A,B,C),after(1),multi(2,D,E,F)))	040165cd1db1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae64522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6751b1686c9a
and_b(n:after(500000001),a:and_v(v:after(1),multi(2,A,B,C)))	040165cd1db1926b51b16952210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:after(500000001),a:and_v(v:multi(2,A,B,C),after(1)))	040165cd1db1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953af51b16c9a
and_b(n:after(500000001),ac:pk_h(A))	040165cd1db1926b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6c9a
and_b(n:after(500000001),ac:pk_k(A))	040165cd1db1926b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a
and_b(n:after(500000001),aj:multi(2,A,B,C))	040165cd1db1926b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a
and_b(n:after(500000001),a:multi(2,A,B,C))	040165cd1db1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:after(500000001),a:or_d(multi(2,A,B,C),multi(2,D,E,F)))	040165cd1db1926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a
and_b(n:after(500000001),sc:pk_k(A))	040165cd1db1927c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(n:andor(j:multi(2,A,B,C),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),a:multi(2,D,E,F))	82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686451b16782012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8768926b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9a
and_b(n:andor(multi(2,A,B,C),after(1),after(1)),a:multi(2,D,E,F))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6451b16751b168926b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9a
and_b(n:andor(multi(2,A,B,C),after(1),multi(2,D,E,F)),a:after(500000001))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae64522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6751b168926b040165cd1db16c9a
and_b(n:andor(multi(2,A,B,C),after(500000001),after(1)),a:multi(2,D,E,F))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6451b167040165cd1db168926b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9a
and_b(n:andor(multi(2,A,B,C),after(500000001),multi(2,D,E,F)),a:after(1))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae64522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae67040165cd1db168926b51b16c9a
and_b(n:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),a:multi(2,A,B,C))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876451b16751b168926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),sc:pk_k(A))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8764040165cd1db167040165cd1db168927c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(n:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),multi(2,A,B,C)),sc:pk_k(D))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876452210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae67040165cd1db168927c2102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac9a
and_b(n:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi(2,A,B,C))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876482012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8767040165cd1db168926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),a:multi(2,A,B,C))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876451b16782012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8768926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:and_v(v:or_b(multi(2,A,B,C),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),after(1)),a:multi(2,D,E,F))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876c9b6951b1926b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9a
and_b(ndv:after(1),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),0))	766351b16968926b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8764006776a914751e76e8199196d454941c45d1b3a323f1433bd688ac686c9a
and_b(ndv:after(1),ac:pk_h(A))	766351b16968926b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6c9a
and_b(ndv:after(1),ac:pk_k(A))	766351b16968926b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a
and_b(ndv:after(1),a:multi(2,A,B,C))	766351b16968926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(ndv:after(500000001),ac:pk_h(A))	7663040165cd1db16968926b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6c9a
and_b(ndv:after(500000001),ac:pk_k(A))	7663040165cd1db16968926b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a
and_b(ndv:after(500000001),aj:multi(2,A,B,C))	7663040165cd1db16968926b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a
and_b(ndv:after(500000001),a:multi(2,A,B,C))	7663040165cd1db16968926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(ndv:after(500000001),sc:pk_k(A))	7663040165cd1db16968927c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(ndvn:after(500000001),a:multi(2,A,B,C))	7663040165cd1db1926968926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(ndvn:after(500000001),a:or_b(multi(2,A,B,C),a:multi(2,D,E,F)))	7663040165cd1db1926968926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9b6c9a
and_b(n:or_d(multi(2,A,B,C),after(1)),a:and_b(multi(2,D,E,F),a:after(500000001)))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae736451b168926b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6b040165cd1db16c9a6c9a
and_b(n:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),ac:pk_h(A))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b87736451b168926b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6c9a
and_b(n:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),a:multi(2,A,B,C))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b87736451b168926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),a:multi(2,A,B,C))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b877364040165cd1db168926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(n:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),a:or_d(j:multi(2,A,B,C),multi(2,D,E,F)))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b877364040165cd1db168926b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae687364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a
and_b(n:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),sc:pk_k(A))	82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b877364040165cd1db168927c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(n:or_i(after(500000001),0),a:multi(2,A,B,C))	63040165cd1db1670068926b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(or_b(c:pk_h(A),ajc:pk_h(B)),a:after(1))	76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b82926376a91406afd46bcdfd22ef94ac122aa11f241244a37ecc88ac686c9b6b51b16c9a
and_b(or_b(c:pk_h(A),a:multi(2,B,C,D)),a:after(1))	76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae6c9b6b51b16c9a
and_b(or_b(c:pk_h(A),a:multi(2,B,C,D)),a:after(500000001))	76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae6c9b6b040165cd1db16c9a
and_b(or_b(c:pk_h(A),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi(2,B,C,D))	76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876c9b6b522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae6c9a
and_b(or_b(c:pk_k(A),a:multi(2,B,C,D)),a:after(1))	210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6b522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae6c9b6b51b16c9a
and_b(or_b(c:pk_k(A),a:multi(2,B,C,D)),a:after(500000001))	210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6b522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae6c9b6b040165cd1db16c9a
and_b(or_b(jc:pk_h(A),a:multi(2,B,C,D)),a:after(500000001))	82926376a914751e76e8199196d454941c45d1b3a323f1433bd688ac686b522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae6c9b6b040165cd1db16c9a
and_b(or_b(j:multi(2,A,B,C),a:multi(2,D,E,F)),a:after(1))	82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9b6b51b16c9a
and_b(or_b(j:multi(2,A,B,C),a:multi(2,D,E,F)),a:after(500000001))	82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9b6b040165cd1db16c9a
and_b(or_b(j:multi(2,A,B,C),sc:pk_k(D)),a:after(1))	82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae687c2102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac9b6b51b16c9a
and_b(or_b(multi(2,A,B,C),ac:pk_h(D)),a:after(1))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b76a914c42e7ef92fdb603af844d064faad95db9bcdfd3d88ac6c9b6b51b16c9a
and_b(or_b(multi(2,A,B,C),ac:pk_h(D)),a:after(500000001))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b76a914c42e7ef92fdb603af844d064faad95db9bcdfd3d88ac6c9b6b040165cd1db16c9a
and_b(or_b(multi(2,A,B,C),ac:pk_k(D)),a:after(500000001))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b2102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac6c9b6b040165cd1db16c9a
and_b(or_b(multi(2,A,B,C),ac:pk_k(D)),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b2102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac6c9b7c82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b87736451b1689a
and_b(or_b(multi(2,A,B,C),ajc:pk_h(D)),a:after(1))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b82926376a914c42e7ef92fdb603af844d064faad95db9bcdfd3d88ac686c9b6b51b16c9a
and_b(or_b(multi(2,A,B,C),ajc:pk_h(D)),a:after(500000001))	52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b82926376a914c42e7ef92fdb603af844d064faad95db9bcdfd3d88ac686c9b6b040165cd1db16c9a
