expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
andor(c:pk_k(A),multi(2,B,C,D),0)	144	8	5	3	false	true	true	220
andor(c:pk_k(A),multi(2,B,C,D),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(E),pk_k(F)))	254	16	5	3	false	false	true	220
andor(c:pk_k(A),multi(2,B,C,D),c:pk_h(E))	168	12	5	3	false	true	true	220
andor(c:pk_k(A),multi(2,B,C,D),c:pk_k(E))	178	9	5	3	false	true	true	220
andor(c:pk_k(A),multi(2,B,C,D),j:multi(2,E,F,G))	252	13	5	3	false	true	true	220
andor(c:pk_k(A),multi(2,B,C,D),multi(2,E,F,G))	248	9	5	3	false	true	true	220
andor(c:pk_k(A),multi(2,B,C,D),or_d(multi(2,E,F,G),multi(2,I,J,K)))	356	16	8	3	false	true	true	220
andor(c:pk_k(A),n:after(1),0)	42	6	2	1	false	true	true	73
andor(c:pk_k(A),n:after(1),c:pk_h(B))	66	10	4	2	false	true	true	108
andor(c:pk_k(A),n:after(1),c:pk_k(B))	76	7	3	1	false	true	true	74
andor(c:pk_k(A),n:after(1),multi(2,B,C,D))	146	10	5	3	false	true	true	148
andor(c:pk_k(A),n:after(500000001),0)	46	6	2	1	false	true	true	73
andor(c:pk_k(A),n:after(500000001),multi(2,B,C,D))	150	10	5	3	false	true	true	148
andor(c:pk_k(A),or_d(c:pk_k(B),after(1)),c:pk_k(C))	113	10	3	1	false	true	true	146
andor(c:pk_k(A),or_d(multi(2,B,C,D),after(500000001)),multi(2,E,F,G))	257	13	5	3	false	true	true	220
andor(c:pk_k(A),or_d(multi(2,B,C,D),multi(2,E,F,G)),multi(2,I,J,K))	356	16	8	3	false	true	true	223
andor(c:pk_k(A),or_d(multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),multi(2,E,F,G))	290	16	6	3	false	true	true	220
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),0)	83	12	3	2	false	false	true	106
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),multi(2,B,C,D))	187	16	5	3	false	false	true	148
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),0)	87	12	3	2	false	false	true	106
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),c:pk_k(B))	121	13	3	2	false	false	true	106
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),multi(2,B,C,D))	191	16	5	3	false	false	true	148
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_h(B)),multi(2,C,D,E))	214	23	5	3	false	false	true	213
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D)),multi(2,E,F,G))	290	16	6	3	false	false	true	253
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),0)	120	15	4	2	false	false	true	139
andor(c:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi(2,B,C,D))	224	19	5	3	false	false	true	148
andor(c:pk_k(A),or_i(after(1),0),0)	45	8	3	1	false	true	true	75
andor(c:pk_k(A),or_i(after(1),0),j:multi(2,B,C,D))	153	16	5	3	false	true	true	148
andor(c:pk_k(A),or_i(after(1),0),multi(2,B,C,D))	149	12	5	3	false	true	true	148
andor(c:pk_k(A),or_i(multi(2,B,C,D),0),0)	148	11	6	3	false	true	true	222
andor(c:pk_k(A),or_i(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),c:pk_h(B))	106	15	4	2	false	true	true	108
andor(c:pk_k(A),or_i(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),multi(2,B,C,D))	186	15	5	3	false	true	true	148
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0)	78	8	3	2	false	true	true	106
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),c:pk_h(B))	102	12	4	2	false	true	true	108
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),c:pk_k(B))	112	9	3	2	false	true	true	106
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),j:multi(2,B,C,D))	186	16	5	3	false	true	true	148
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D))	182	12	5	3	false	true	true	148
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),or_d(c:pk_k(B),c:pk_k(C)))	150	13	4	2	false	true	true	106
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),or_d(multi(2,B,C,D),multi(2,E,F,G)))	290	19	8	3	false	true	true	151
andor(c:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),or_i(multi(2,B,C,D),0))	186	15	6	3	false	true	true	150
andor(c:pk_k(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_d(j:multi(2,B,C,D),c:pk_h(E)))	214	23	5	3	false	false	true	148
andor(j:and_b(c:pk_h(A),a:after(500000001)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D))	185	23	5	3	false	false	true	148
andor(j:and_b(j:multi(2,A,B,C),a:after(1)),after(1),multi(2,D,E,F))	228	21	5	3	false	false	true	148
andor(j:and_b(multi(2,A,B,C),a:after(1)),after(1),multi(2,D,E,F))	224	17	5	3	false	false	true	148
andor(j:and_b(multi(2,A,B,C),a:after(500000001)),after(500000001),0)	128	16	4	3	false	false	true	147
andor(j:and_b(multi(2,A,B,C),a:after(500000001)),multi(2,D,E,F),0)	227	19	7	3	false	false	true	294
andor(j:and_b(multi(2,A,B,C),a:multi(2,D,E,F)),after(1),multi(2,G,I,J))	327	20	7	4	false	false	true	294
andor(jc:pk_h(A),after(1),0)	35	12	3	2	false	false	true	107
andor(jc:pk_h(A),after(1),after(1))	36	13	3	2	false	false	false	107
andor(jc:pk_h(A),after(1),after(500000001))	40	13	3	2	false	false	false	107
andor(jc:pk_h(A),after(1),c:pk_h(B))	59	16	4	2	false	false	true	108
andor(jc:pk_h(A),after(1),c:pk_k(B))	69	13	3	2	false	false	true	107
andor(jc:pk_h(A),after(1),multi(2,B,C,D))	139	16	5	3	false	false	true	148
andor(jc:pk_h(A),after(1),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	73	16	3	2	false	false	false	107
andor(jc:pk_h(A),after(500000001),0)	39	12	3	2	false	false	true	107
andor(jc:pk_h(A),after(500000001),after(1))	40	13	3	2	false	false	false	107
andor(jc:pk_h(A),after(500000001),after(500000001))	44	13	3	2	false	false	false	107
andor(jc:pk_h(A),after(500000001),andor(multi(2,B,C,D),after(500000001),0))	153	20	5	3	false	false	true	148
andor(jc:pk_h(A),after(500000001),c:pk_h(B))	63	16	4	2	false	false	true	108
andor(jc:pk_h(A),after(500000001),c:pk_k(B))	73	13	3	2	false	false	true	107
andor(jc:pk_h(A),after(500000001),j:multi(2,B,C,D))	147	20	5	3	false	false	true	148
andor(jc:pk_h(A),after(500000001),multi(2,B,C,D))	143	16	5	3	false	false	true	148
andor(jc:pk_h(A),after(500000001),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	77	16	3	2	false	false	false	107
andor(jc:pk_h(A),c:pk_h(B),c:pk_h(C))	82	19	5	2	false	false	true	214
andor(jc:pk_h(A),c:pk_h(B),multi(2,C,D,E))	162	19	5	3	false	false	true	214
andor(jc:pk_h(A),c:pk_k(B),0)	68	12	4	2	false	false	true	180
andor(jc:pk_h(A),c:pk_k(B),c:pk_h(C))	92	16	4	2	false	false	true	180
andor(jc:pk_h(A),c:pk_k(B),jc:pk_h(C))	96	20	4	2	false	false	true	180
andor(jc:pk_h(A),c:pk_k(B),multi(2,C,D,E))	172	16	5	3	false	false	true	180
andor(jc:pk_h(A),j:multi(2,B,C,D),multi(2,E,F,G))	246	20	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),0)	138	15	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),after(1))	139	16	6	3	false	false	false	254
andor(jc:pk_h(A),multi(2,B,C,D),after(500000001))	143	16	6	3	false	false	false	254
andor(jc:pk_h(A),multi(2,B,C,D),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,E,F,G),multi(2,I,J,K)))	389	24	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),c:pk_h(E))	162	19	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),c:pk_k(E))	172	16	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),j:multi(2,E,F,G))	246	20	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),multi(2,E,F,G))	242	16	6	3	false	false	true	254
andor(jc:pk_h(A),multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	176	19	6	3	false	false	false	254
andor(jc:pk_h(A),n:after(1),0)	36	13	3	2	false	false	true	107
andor(jc:pk_h(A),n:after(1),multi(2,B,C,D))	140	17	5	3	false	false	true	148
andor(jc:pk_h(A),n:after(500000001),multi(2,B,C,D))	144	17	5	3	false	false	true	148
andor(jc:pk_h(A),or_b(multi(2,B,C,D),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi(2,E,F,G))	284	23	7	3	false	false	true	287
andor(jc:pk_h(A),or_i(multi(2,B,C,D),0),multi(2,E,F,G))	246	19	7	3	false	false	true	256
andor(jc:pk_h(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1))	73	16	4	2	false	false	false	140
andor(jc:pk_h(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001))	77	16	4	2	false	false	false	140
andor(jc:pk_h(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D))	176	19	5	3	false	false	true	148
andor(jc:pk_h(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	110	19	4	2	false	false	false	140
andor(jc:pk_h(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),0)	72	15	4	2	false	false	true	140
andor(jc:pk_h(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(B))	96	19	4	2	false	false	true	140
andor(jc:pk_h(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(B))	106	16	4	2	false	false	true	140
andor(jc:pk_h(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,B,C,D))	180	23	5	3	false	false	true	148
andor(jc:pk_h(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D))	176	19	5	3	false	false	true	148
andor(jc:pk_k(A),after(1),0)	45	9	2	1	false	false	true	73
andor(jc:pk_k(A),after(1),after(1))	46	10	2	1	false	false	false	73
andor(jc:pk_k(A),after(1),after(500000001))	50	10	2	1	false	false	false	73
andor(jc:pk_k(A),after(1),c:pk_h(B))	69	13	4	2	false	false	true	108
andor(jc:pk_k(A),after(1),c:pk_k(B))	79	10	3	1	false	false	true	74
andor(jc:pk_k(A),after(1),multi(2,B,C,D))	149	13	5	3	false	false	true	148
andor(jc:pk_k(A),after(1),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	83	13	3	2	false	false	false	73
andor(jc:pk_k(A),after(500000001),0)	49	9	2	1	false	false	true	73
andor(jc:pk_k(A),after(500000001),after(1))	50	10	2	1	false	false	false	73
andor(jc:pk_k(A),after(500000001),after(500000001))	54	10	2	1	false	false	false	73
andor(jc:pk_k(A),after(500000001),c:pk_h(B))	73	13	4	2	false	false	true	108
andor(jc:pk_k(A),after(500000001),c:pk_k(B))	83	10	3	1	false	false	true	74
andor(jc:pk_k(A),after(500000001),multi(2,B,C,D))	153	13	5	3	false	false	true	148
andor(jc:pk_k(A),after(500000001),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	87	13	3	2	false	false	false	73
andor(jc:pk_k(A),c:pk_h(B),multi(2,C,D,E))	172	16	5	3	false	false	true	180
andor(jc:pk_k(A),c:pk_k(B),multi(2,C,D,E))	182	13	5	3	false	false	true	148
andor(jc:pk_k(A),multi(2,B,C,D),0)	148	12	5	3	false	false	true	220
andor(jc:pk_k(A),multi(2,B,C,D),after(1))	149	13	5	3	false	false	false	220
andor(jc:pk_k(A),multi(2,B,C,D),after(500000001))	153	13	5	3	false	false	false	220
andor(jc:pk_k(A),multi(2,B,C,D),c:pk_h(E))	172	16	5	3	false	false	true	220
andor(jc:pk_k(A),multi(2,B,C,D),j:multi(2,E,F,G))	256	17	5	3	false	false	true	220
andor(jc:pk_k(A),multi(2,B,C,D),multi(2,E,F,G))	252	13	5	3	false	false	true	220
andor(jc:pk_k(A),multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	186	16	5	3	false	false	false	220
andor(jc:pk_k(A),n:after(1),multi(2,B,C,D))	150	14	5	3	false	false	true	148
andor(jc:pk_k(A),n:after(500000001),multi(2,B,C,D))	154	14	5	3	false	false	true	148
andor(jc:pk_k(A),or_d(c:pk_h(B),after(500000001)),c:pk_k(C))	111	17	4	2	false	false	true	180
andor(jc:pk_k(A),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,B,C,D)),multi(2,E,F,G))	298	24	6	3	false	false	true	253
andor(jc:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1))	83	13	3	2	false	false	false	106
andor(jc:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001))	87	13	3	2	false	false	false	106
andor(jc:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D))	186	16	5	3	false	false	true	148
andor(jc:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	120	16	3	2	false	false	false	106
andor(jc:pk_k(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),0)	82	12	3	2	false	false	true	106
andor(jc:pk_k(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(B))	106	16	4	2	false	false	true	108
andor(jc:pk_k(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(B))	116	13	3	2	false	false	true	106
andor(jc:pk_k(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,B,C,D))	190	20	5	3	false	false	true	148
andor(jc:pk_k(A),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D))	186	16	5	3	false	false	true	148
andor(j:multi(2,A,B,C),after(1),0)	115	12	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(1),after(1))	116	13	4	3	false	false	false	147
andor(j:multi(2,A,B,C),after(1),after(500000001))	120	13	4	3	false	false	false	147
andor(j:multi(2,A,B,C),after(1),and_b(after(1),ac:pk_h(D)))	144	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(1),and_b(multi(2,D,E,F),a:after(1)))	224	17	5	3	false	false	true	148
andor(j:multi(2,A,B,C),after(1),andor(c:pk_h(D),after(1),multi(2,E,F,G)))	249	21	7	3	false	false	true	183
andor(j:multi(2,A,B,C),after(1),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,D,E,F),multi(2,G,I,J)))	366	21	6	3	false	false	true	181
andor(j:multi(2,A,B,C),after(1),and_v(v:multi(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	258	17	6	3	false	false	true	181
andor(j:multi(2,A,B,C),after(1),c:pk_h(D))	139	16	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(1),c:pk_k(D))	149	13	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(1),jc:pk_h(D))	143	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(1),j:multi(2,D,E,F))	223	17	5	3	false	false	true	148
andor(j:multi(2,A,B,C),after(1),multi(2,D,E,F))	219	13	5	3	false	false	true	148
andor(j:multi(2,A,B,C),after(1),or_d(c:pk_h(D),multi(2,E,F,G)))	247	20	7	3	false	false	true	183
andor(j:multi(2,A,B,C),after(1),or_d(multi(2,D,E,F),multi(2,G,I,J)))	327	20	8	3	false	false	true	151
andor(j:multi(2,A,B,C),after(1),or_i(0,multi(2,D,E,F)))	223	16	6	3	false	false	true	149
andor(j:multi(2,A,B,C),after(1),or_i(multi(2,D,E,F),0))	223	16	6	3	false	false	true	150
andor(j:multi(2,A,B,C),after(1),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	153	16	4	3	false	false	false	147
andor(j:multi(2,A,B,C),after(500000001),0)	119	12	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),after(1))	120	13	4	3	false	false	false	147
andor(j:multi(2,A,B,C),after(500000001),after(500000001))	124	13	4	3	false	false	false	147
andor(j:multi(2,A,B,C),after(500000001),and_b(after(500000001),ac:pk_h(D)))	152	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),and_b(after(500000001),a:multi(2,D,E,F)))	232	17	5	4	false	false	true	148
andor(j:multi(2,A,B,C),after(500000001),and_b(c:pk_h(D),a:after(500000001)))	152	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),and_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),ac:pk_k(D)))	195	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),andor(j:multi(2,D,E,F),after(500000001),multi(2,G,I,J)))	341	22	6	3	false	false	true	149
andor(j:multi(2,A,B,C),after(500000001),andor(multi(2,D,E,F),after(500000001),multi(2,G,I,J)))	337	21	8	3	false	false	true	151
andor(j:multi(2,A,B,C),after(500000001),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(D),multi(2,E,F,G)))	300	21	6	3	false	false	true	181
andor(j:multi(2,A,B,C),after(500000001),c:pk_h(D))	143	16	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),c:pk_k(D))	153	13	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),jc:pk_h(D))	147	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),jc:pk_k(D))	157	17	4	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),j:multi(2,D,E,F))	227	17	5	3	false	false	true	148
andor(j:multi(2,A,B,C),after(500000001),multi(2,D,E,F))	223	13	5	3	false	false	true	148
andor(j:multi(2,A,B,C),after(500000001),or_d(c:pk_h(D),j:multi(2,E,F,G)))	255	24	7	3	false	false	true	183
andor(j:multi(2,A,B,C),after(500000001),or_d(multi(2,D,E,F),multi(2,G,I,J)))	331	20	8	3	false	false	true	151
andor(j:multi(2,A,B,C),after(500000001),or_i(0,c:pk_h(D)))	147	19	5	3	false	false	true	147
andor(j:multi(2,A,B,C),after(500000001),or_i(0,multi(2,D,E,F)))	227	16	6	3	false	false	true	149
andor(j:multi(2,A,B,C),after(500000001),or_i(multi(2,D,E,F),0))	227	16	6	3	false	false	true	150
andor(j:multi(2,A,B,C),after(500000001),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	157	16	4	3	false	false	false	147
andor(j:multi(2,A,B,C),and_b(after(1),a:after(1)),c:pk_h(D))	144	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),and_b(after(500000001),a:after(500000001)),c:pk_h(D))	152	20	4	3	false	false	true	147
andor(j:multi(2,A,B,C),and_b(after(500000001),a:after(500000001)),multi(2,D,E,F))	232	17	5	3	false	false	true	148
andor(j:multi(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),multi(2,D,E,F))	263	21	5	3	false	false	true	180
andor(j:multi(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),multi(2,D,E,F))	271	21	5	3	false	false	true	180
andor(j:multi(2,A,B,C),and_v(v:after(500000001),after(500000001)),multi(2,D,E,F))	230	15	5	3	false	false	true	148
andor(j:multi(2,A,B,C),c:pk_h(D),0)	138	15	6	3	false	false	true	254
andor(j:multi(2,A,B,C),c:pk_h(D),after(1))	139	16	6	3	false	false	false	254
andor(j:multi(2,A,B,C),c:pk_h(D),after(500000001))	143	16	6	3	false	false	false	254
andor(j:multi(2,A,B,C),c:pk_h(D),c:pk_h(E))	162	19	6	3	false	false	true	254
andor(j:multi(2,A,B,C),c:pk_h(D),c:pk_k(E))	172	16	6	3	false	false	true	254
andor(j:multi(2,A,B,C),c:pk_h(D),j:multi(2,E,F,G))	246	20	6	3	false	false	true	254
andor(j:multi(2,A,B,C),c:pk_h(D),multi(2,E,F,G))	242	16	6	3	false	false	true	254
andor(j:multi(2,A,B,C),c:pk_h(D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	176	19	6	3	false	false	false	254
andor(j:multi(2,A,B,C),c:pk_k(D),0)	148	12	5	3	false	false	true	220
andor(j:multi(2,A,B,C),c:pk_k(D),after(1))	149	13	5	3	false	false	false	220
andor(j:multi(2,A,B,C),c:pk_k(D),after(500000001))	153	13	5	3	false	false	false	220
andor(j:multi(2,A,B,C),c:pk_k(D),c:pk_h(E))	172	16	5	3	false	false	true	220
andor(j:multi(2,A,B,C),c:pk_k(D),c:pk_k(E))	182	13	5	3	false	false	true	220
andor(j:multi(2,A,B,C),c:pk_k(D),j:multi(2,E,F,G))	256	17	5	3	false	false	true	220
andor(j:multi(2,A,B,C),c:pk_k(D),multi(2,E,F,G))	252	13	5	3	false	false	true	220
andor(j:multi(2,A,B,C),c:pk_k(D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	186	16	5	3	false	false	false	220
andor(j:multi(2,A,B,C),jc:pk_h(D),c:pk_k(E))	176	20	6	3	false	false	true	254
andor(j:multi(2,A,B,C),jc:pk_h(D),multi(2,E,F,G))	246	20	6	3	false	false	true	254
andor(j:multi(2,A,B,C),jc:pk_k(D),0)	152	16	5	3	false	false	true	220
andor(j:multi(2,A,B,C),jc:pk_k(D),multi(2,E,F,G))	256	17	5	3	false	false	true	220
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),0)	222	19	7	3	false	false	true	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),after(1))	223	20	7	3	false	false	false	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),after(500000001))	227	20	7	3	false	false	false	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),c:pk_h(G))	246	23	7	3	false	false	true	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),c:pk_k(G))	256	20	7	3	false	false	true	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),j:multi(2,G,I,J))	330	24	7	3	false	false	true	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),multi(2,G,I,J))	326	20	7	3	false	false	true	294
andor(j:multi(2,A,B,C),j:multi(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	260	23	7	3	false	false	false	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),0)	218	15	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),after(1))	219	16	7	3	false	false	false	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),after(500000001))	223	16	7	3	false	false	false	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),and_b(after(500000001),a:multi(2,G,I,J)))	331	20	7	4	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),and_b(c:pk_h(G),a:after(500000001)))	251	23	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),and_b(c:pk_k(G),a:after(500000001)))	261	20	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),andor(c:pk_h(G),after(1),multi(2,I,J,K)))	352	24	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),andor(j:multi(2,G,I,J),multi(2,K,L,M),multi(2,N,O,P)))	539	25	8	3	false	false	true	295
andor(j:multi(2,A,B,C),multi(2,D,E,F),andor(multi(2,G,I,J),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),0))	365	23	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,G,I,J),multi(2,K,L,M)))	473	28	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),c:pk_h(G))	242	19	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),c:pk_k(G))	252	16	7	3	false	false	true	294
andor(j:multi(2,A,B,C),multi(2,D,E,F),jc:pk_h(G))	246	23	7	3	false	false	true	294
